,Property,Value,Group,Cohort,Level
26438,algebraic_connectivity,0.0,control,FengQ_2015,species
26439,assortativity,-0.25216009042629756,control,FengQ_2015,species
26440,Node,377.0,control,FengQ_2015,species
26441,Edge,1706.0,control,FengQ_2015,species
26442,density,0.024540545587525872,control,FengQ_2015,species
26443,transitivity,0.26312353596252064,control,FengQ_2015,species
26444,algebraic_connectivity,0.0,control,FengQ_2015,species
26445,assortativity,-0.34425988424288995,control,FengQ_2015,species
26446,Node,359.0,control,FengQ_2015,species
26447,Edge,1577.0,control,FengQ_2015,species
26448,density,0.02188796680497925,control,FengQ_2015,species
26449,transitivity,0.22040816326530613,control,FengQ_2015,species
26450,algebraic_connectivity,0.0,control,FengQ_2015,species
26451,assortativity,-0.2407839947571429,control,FengQ_2015,species
26452,Node,241.0,control,FengQ_2015,species
26453,Edge,633.0,control,FengQ_2015,species
26454,density,0.029308262894600656,control,FengQ_2015,species
26455,transitivity,0.3017999162829636,control,FengQ_2015,species
26456,algebraic_connectivity,0.0,control,FengQ_2015,species
26457,assortativity,-0.30295731586187064,control,FengQ_2015,species
26458,Node,341.0,control,FengQ_2015,species
26459,Edge,1699.0,control,FengQ_2015,species
26460,density,0.020129678750368404,CRC,FengQ_2015,species
26461,transitivity,0.15915903057292113,CRC,FengQ_2015,species
26462,algebraic_connectivity,0.0,CRC,FengQ_2015,species
26463,assortativity,-0.3564922818871072,CRC,FengQ_2015,species
26464,Node,261.0,CRC,FengQ_2015,species
26465,Edge,683.0,CRC,FengQ_2015,species
26466,density,0.03252804141501294,control,FengQ_2015,species
26467,transitivity,0.32017790123821627,control,FengQ_2015,species
26468,algebraic_connectivity,0.0,control,FengQ_2015,species
26469,assortativity,-0.34280083846122567,control,FengQ_2015,species
26470,Node,305.0,control,FengQ_2015,species
26471,Edge,1508.0,control,FengQ_2015,species
26472,density,0.024465653985750773,control,FengQ_2015,species
26473,transitivity,0.09934574735782586,control,FengQ_2015,species
26474,algebraic_connectivity,0.0,control,FengQ_2015,species
26475,assortativity,-0.33000403289421965,control,FengQ_2015,species
26476,Node,173.0,control,FengQ_2015,species
26477,Edge,364.0,control,FengQ_2015,species
26478,density,0.035489472541784244,control,FengQ_2015,species
26479,transitivity,0.3456281759243035,control,FengQ_2015,species
26480,algebraic_connectivity,0.5814578019419303,control,FengQ_2015,species
26481,assortativity,-0.42848412686228504,control,FengQ_2015,species
26482,Node,272.0,control,FengQ_2015,species
26483,Edge,1308.0,control,FengQ_2015,species
26484,density,0.020771513353115726,CRC,FengQ_2015,species
26485,transitivity,0.23307784858072278,CRC,FengQ_2015,species
26486,algebraic_connectivity,0.0,CRC,FengQ_2015,species
26487,assortativity,-0.3070876769070347,CRC,FengQ_2015,species
26488,Node,337.0,CRC,FengQ_2015,species
26489,Edge,1176.0,CRC,FengQ_2015,species
26490,density,0.03881779864213422,control,FengQ_2015,species
26491,transitivity,0.33674969213045725,control,FengQ_2015,species
26492,algebraic_connectivity,0.0,control,FengQ_2015,species
26493,assortativity,-0.4691627081995358,control,FengQ_2015,species
26494,Node,282.0,control,FengQ_2015,species
26495,Edge,1538.0,control,FengQ_2015,species
26496,density,0.023805691475663148,control,FengQ_2015,species
26497,transitivity,0.2528293012728181,control,FengQ_2015,species
26498,algebraic_connectivity,0.0,control,FengQ_2015,species
26499,assortativity,-0.30437424467303814,control,FengQ_2015,species
26500,Node,353.0,control,FengQ_2015,species
26501,Edge,1479.0,control,FengQ_2015,species
26502,density,0.018992308899701774,CRC,FengQ_2015,species
26503,transitivity,0.10176464219984843,CRC,FengQ_2015,species
26504,algebraic_connectivity,0.0,CRC,FengQ_2015,species
26505,assortativity,-0.2744167206375831,CRC,FengQ_2015,species
26506,Node,277.0,CRC,FengQ_2015,species
26507,Edge,726.0,CRC,FengQ_2015,species
26508,density,0.018300812022785117,CRC,FengQ_2015,species
26509,transitivity,0.07474170147285118,CRC,FengQ_2015,species
26510,algebraic_connectivity,0.0,CRC,FengQ_2015,species
26511,assortativity,-0.26266297571465047,CRC,FengQ_2015,species
26512,Node,223.0,CRC,FengQ_2015,species
26513,Edge,453.0,CRC,FengQ_2015,species
26514,density,0.034528552456839307,control,FengQ_2015,species
26515,transitivity,0.2839041496201052,control,FengQ_2015,species
26516,algebraic_connectivity,0.23718361007001065,control,FengQ_2015,species
26517,assortativity,-0.3923951473193775,control,FengQ_2015,species
26518,Node,252.0,control,FengQ_2015,species
26519,Edge,1092.0,control,FengQ_2015,species
26520,density,0.020197210483502967,control,FengQ_2015,species
26521,transitivity,0.20116884555727896,control,FengQ_2015,species
26522,algebraic_connectivity,0.0,control,FengQ_2015,species
26523,assortativity,-0.26318897528207064,control,FengQ_2015,species
26524,Node,318.0,control,FengQ_2015,species
26525,Edge,1018.0,control,FengQ_2015,species
26526,density,0.025081465389552682,control,FengQ_2015,species
26527,transitivity,0.20905453401069998,control,FengQ_2015,species
26528,algebraic_connectivity,0.0,control,FengQ_2015,species
26529,assortativity,-0.22655338871852812,control,FengQ_2015,species
26530,Node,247.0,control,FengQ_2015,species
26531,Edge,762.0,control,FengQ_2015,species
26532,density,0.022835261892783273,CRC,FengQ_2015,species
26533,transitivity,0.16900269541778976,CRC,FengQ_2015,species
26534,algebraic_connectivity,0.0,CRC,FengQ_2015,species
26535,assortativity,-0.2658712635729326,CRC,FengQ_2015,species
26536,Node,268.0,CRC,FengQ_2015,species
26537,Edge,817.0,CRC,FengQ_2015,species
26538,density,0.029347826086956522,control,FengQ_2015,species
26539,transitivity,0.17425098925946864,control,FengQ_2015,species
26540,algebraic_connectivity,0.0,control,FengQ_2015,species
26541,assortativity,-0.25026325906358676,control,FengQ_2015,species
26542,Node,161.0,control,FengQ_2015,species
26543,Edge,378.0,control,FengQ_2015,species
26544,density,0.025953773322194375,control,FengQ_2015,species
26545,transitivity,0.16909648063887084,control,FengQ_2015,species
26546,algebraic_connectivity,0.0,control,FengQ_2015,species
26547,assortativity,-0.3262785312317144,control,FengQ_2015,species
26548,Node,190.0,control,FengQ_2015,species
26549,Edge,466.0,control,FengQ_2015,species
26550,density,0.022254429847117677,CRC,FengQ_2015,species
26551,transitivity,0.17823080284840226,CRC,FengQ_2015,species
26552,algebraic_connectivity,0.0,CRC,FengQ_2015,species
26553,assortativity,-0.3231441952059781,CRC,FengQ_2015,species
26554,Node,293.0,CRC,FengQ_2015,species
26555,Edge,952.0,CRC,FengQ_2015,species
26556,density,0.024902598706671487,control,FengQ_2015,species
26557,transitivity,0.2513020035537038,control,FengQ_2015,species
26558,algebraic_connectivity,0.0,control,FengQ_2015,species
26559,assortativity,-0.29730507866903716,control,FengQ_2015,species
26560,Node,387.0,control,FengQ_2015,species
26561,Edge,1860.0,control,FengQ_2015,species
26562,density,0.03176185728528699,control,FengQ_2015,species
26563,transitivity,0.11859342679843714,control,FengQ_2015,species
26564,algebraic_connectivity,0.0,control,FengQ_2015,species
26565,assortativity,-0.47014120956068217,control,FengQ_2015,species
26566,Node,119.0,control,FengQ_2015,species
26567,Edge,223.0,control,FengQ_2015,species
26568,density,0.02830497382198953,control,FengQ_2015,species
26569,transitivity,0.18870501285347044,control,FengQ_2015,species
26570,algebraic_connectivity,0.0,control,FengQ_2015,species
26571,assortativity,-0.31033894278314267,control,FengQ_2015,species
26572,Node,192.0,control,FengQ_2015,species
26573,Edge,519.0,control,FengQ_2015,species
26574,density,0.02067081399558935,control,FengQ_2015,species
26575,transitivity,0.14068516141771154,control,FengQ_2015,species
26576,algebraic_connectivity,0.0,control,FengQ_2015,species
26577,assortativity,-0.3527699827633613,control,FengQ_2015,species
26578,Node,247.0,control,FengQ_2015,species
26579,Edge,628.0,control,FengQ_2015,species
26580,density,0.022968342036553523,control,FengQ_2015,species
26581,transitivity,0.21951954633743387,control,FengQ_2015,species
26582,algebraic_connectivity,0.0,control,FengQ_2015,species
26583,assortativity,-0.3295582333126362,control,FengQ_2015,species
26584,Node,384.0,control,FengQ_2015,species
26585,Edge,1689.0,control,FengQ_2015,species
26586,density,0.024171811146856795,control,FengQ_2015,species
26587,transitivity,0.21144811564274651,control,FengQ_2015,species
26588,algebraic_connectivity,0.0,control,FengQ_2015,species
26589,assortativity,-0.236011742622358,control,FengQ_2015,species
26590,Node,372.0,control,FengQ_2015,species
26591,Edge,1668.0,control,FengQ_2015,species
26592,density,0.025621596021785462,control,FengQ_2015,species
26593,transitivity,0.18346523644450258,control,FengQ_2015,species
26594,algebraic_connectivity,0.0,control,FengQ_2015,species
26595,assortativity,-0.30314947752383126,control,FengQ_2015,species
26596,Node,206.0,control,FengQ_2015,species
26597,Edge,541.0,control,FengQ_2015,species
26598,density,0.024031804172064145,CRC,FengQ_2015,species
26599,transitivity,0.2882557884341051,CRC,FengQ_2015,species
26600,algebraic_connectivity,0.0,CRC,FengQ_2015,species
26601,assortativity,-0.29259244408851776,CRC,FengQ_2015,species
26602,Node,367.0,CRC,FengQ_2015,species
26603,Edge,1614.0,CRC,FengQ_2015,species
26604,density,0.02582683017465626,CRC,FengQ_2015,species
26605,transitivity,0.19897194260012852,CRC,FengQ_2015,species
26606,algebraic_connectivity,0.0,CRC,FengQ_2015,species
26607,assortativity,-0.2666478383533896,CRC,FengQ_2015,species
26608,Node,208.0,CRC,FengQ_2015,species
26609,Edge,556.0,CRC,FengQ_2015,species
26610,density,0.03219513191628449,CRC,FengQ_2015,species
26611,transitivity,0.33701397588565946,CRC,FengQ_2015,species
26612,algebraic_connectivity,0.0,CRC,FengQ_2015,species
26613,assortativity,-0.3494734604859408,CRC,FengQ_2015,species
26614,Node,443.0,CRC,FengQ_2015,species
26615,Edge,3152.0,CRC,FengQ_2015,species
26616,density,0.012860545969611125,CRC,FengQ_2015,species
26617,transitivity,0.07934070434070434,CRC,FengQ_2015,species
26618,algebraic_connectivity,0.0,CRC,FengQ_2015,species
26619,assortativity,-0.23795830655570463,CRC,FengQ_2015,species
26620,Node,353.0,CRC,FengQ_2015,species
26621,Edge,799.0,CRC,FengQ_2015,species
26622,density,0.027758607468752396,CRC,FengQ_2015,species
26623,transitivity,0.14332784184514002,CRC,FengQ_2015,species
26624,algebraic_connectivity,0.0,CRC,FengQ_2015,species
26625,assortativity,-0.2815910124750445,CRC,FengQ_2015,species
26626,Node,162.0,CRC,FengQ_2015,species
26627,Edge,362.0,CRC,FengQ_2015,species
26628,density,0.04276804276804277,CRC,FengQ_2015,species
26629,transitivity,0.34660083554880367,CRC,FengQ_2015,species
26630,algebraic_connectivity,0.3819660119329733,CRC,FengQ_2015,species
26631,assortativity,-0.39461015933506716,CRC,FengQ_2015,species
26632,Node,260.0,CRC,FengQ_2015,species
26633,Edge,1440.0,CRC,FengQ_2015,species
26634,density,0.02523853493382579,CRC,FengQ_2015,species
26635,transitivity,0.26207568269542947,CRC,FengQ_2015,species
26636,algebraic_connectivity,0.0,CRC,FengQ_2015,species
26637,assortativity,-0.33670612792918314,CRC,FengQ_2015,species
26638,Node,361.0,CRC,FengQ_2015,species
26639,Edge,1640.0,CRC,FengQ_2015,species
26640,density,0.029631142359794225,CRC,FengQ_2015,species
26641,transitivity,0.31783008722666983,CRC,FengQ_2015,species
26642,algebraic_connectivity,0.0,CRC,FengQ_2015,species
26643,assortativity,-0.3751309080989574,CRC,FengQ_2015,species
26644,Node,454.0,CRC,FengQ_2015,species
26645,Edge,3047.0,CRC,FengQ_2015,species
26646,density,0.0377251721210978,CRC,FengQ_2015,species
26647,transitivity,0.3603734275692924,CRC,FengQ_2015,species
26648,algebraic_connectivity,0.38196601450529916,CRC,FengQ_2015,species
26649,assortativity,-0.4000707484466482,CRC,FengQ_2015,species
26650,Node,461.0,CRC,FengQ_2015,species
26651,Edge,4000.0,CRC,FengQ_2015,species
26652,density,0.031427354303225186,CRC,FengQ_2015,species
26653,transitivity,0.2946972726545629,CRC,FengQ_2015,species
26654,algebraic_connectivity,0.0,CRC,FengQ_2015,species
26655,assortativity,-0.31191502187614367,CRC,FengQ_2015,species
26656,Node,382.0,CRC,FengQ_2015,species
26657,Edge,2287.0,CRC,FengQ_2015,species
26658,density,0.029387201800994904,CRC,FengQ_2015,species
26659,transitivity,0.3384916192995973,CRC,FengQ_2015,species
26660,algebraic_connectivity,0.0,CRC,FengQ_2015,species
26661,assortativity,-0.348779097407145,CRC,FengQ_2015,species
26662,Node,407.0,CRC,FengQ_2015,species
26663,Edge,2428.0,CRC,FengQ_2015,species
26664,density,0.030011490113357686,CRC,FengQ_2015,species
26665,transitivity,0.2640101568068425,CRC,FengQ_2015,species
26666,algebraic_connectivity,0.0,CRC,FengQ_2015,species
26667,assortativity,-0.30506449506509914,CRC,FengQ_2015,species
26668,Node,342.0,CRC,FengQ_2015,species
26669,Edge,1750.0,CRC,FengQ_2015,species
26670,density,0.03707742639040349,CRC,FengQ_2015,species
26671,transitivity,0.3593480093004907,CRC,FengQ_2015,species
26672,algebraic_connectivity,0.0,CRC,FengQ_2015,species
26673,assortativity,-0.30367657075695337,CRC,FengQ_2015,species
26674,Node,393.0,CRC,FengQ_2015,species
26675,Edge,2856.0,CRC,FengQ_2015,species
26676,density,0.02308995904533258,CRC,FengQ_2015,species
26677,transitivity,0.20791268758526604,CRC,FengQ_2015,species
26678,algebraic_connectivity,0.0,CRC,FengQ_2015,species
26679,assortativity,-0.3497400494890455,CRC,FengQ_2015,species
26680,Node,292.0,CRC,FengQ_2015,species
26681,Edge,981.0,CRC,FengQ_2015,species
26682,density,0.040001190290207635,CRC,FengQ_2015,species
26683,transitivity,0.3793178522574629,CRC,FengQ_2015,species
26684,algebraic_connectivity,0.0,CRC,FengQ_2015,species
26685,assortativity,-0.4777433654970276,CRC,FengQ_2015,species
26686,Node,519.0,CRC,FengQ_2015,species
26687,Edge,5377.0,CRC,FengQ_2015,species
26688,density,0.037627540157051116,CRC,FengQ_2015,species
26689,transitivity,0.322820691701348,CRC,FengQ_2015,species
26690,algebraic_connectivity,0.0,CRC,FengQ_2015,species
26691,assortativity,-0.466730651437904,CRC,FengQ_2015,species
26692,Node,594.0,CRC,FengQ_2015,species
26693,Edge,6627.0,CRC,FengQ_2015,species
26694,density,0.02405442121283311,CRC,FengQ_2015,species
26695,transitivity,0.2625172681599186,CRC,FengQ_2015,species
26696,algebraic_connectivity,0.0,CRC,FengQ_2015,species
26697,assortativity,-0.4032748384868904,CRC,FengQ_2015,species
26698,Node,443.0,CRC,FengQ_2015,species
26699,Edge,2355.0,CRC,FengQ_2015,species
26700,density,0.023048529066824686,control,FengQ_2015,species
26701,transitivity,0.27472281462454784,control,FengQ_2015,species
26702,algebraic_connectivity,0.0,control,FengQ_2015,species
26703,assortativity,-0.2384559467648918,control,FengQ_2015,species
26704,Node,403.0,control,FengQ_2015,species
26705,Edge,1867.0,control,FengQ_2015,species
26706,density,0.04468864468864469,control,FengQ_2015,species
26707,transitivity,0.36927782856339214,control,FengQ_2015,species
26708,algebraic_connectivity,0.0,control,FengQ_2015,species
26709,assortativity,-0.37492307382913825,control,FengQ_2015,species
26710,Node,196.0,control,FengQ_2015,species
26711,Edge,854.0,control,FengQ_2015,species
26712,density,0.023973994311255586,control,FengQ_2015,species
26713,transitivity,0.19269983686786296,control,FengQ_2015,species
26714,algebraic_connectivity,0.0,control,FengQ_2015,species
26715,assortativity,-0.24024959965380838,control,FengQ_2015,species
26716,Node,322.0,control,FengQ_2015,species
26717,Edge,1239.0,control,FengQ_2015,species
26718,density,0.03051913196840733,control,FengQ_2015,species
26719,transitivity,0.211631473398608,control,FengQ_2015,species
26720,algebraic_connectivity,0.0,control,FengQ_2015,species
26721,assortativity,-0.28698675779753274,control,FengQ_2015,species
26722,Node,162.0,control,FengQ_2015,species
26723,Edge,398.0,control,FengQ_2015,species
26724,density,0.0300303786691434,control,FengQ_2015,species
26725,transitivity,0.29394279304542903,control,FengQ_2015,species
26726,algebraic_connectivity,0.0,control,FengQ_2015,species
26727,assortativity,-0.33655388666351327,control,FengQ_2015,species
26728,Node,322.0,control,FengQ_2015,species
26729,Edge,1552.0,control,FengQ_2015,species
26730,density,0.020188521656126952,control,FengQ_2015,species
26731,transitivity,0.19138220481253498,control,FengQ_2015,species
26732,algebraic_connectivity,0.0,control,FengQ_2015,species
26733,assortativity,-0.23725607237374471,control,FengQ_2015,species
26734,Node,290.0,control,FengQ_2015,species
26735,Edge,846.0,control,FengQ_2015,species
26736,density,0.027498804399808705,control,FengQ_2015,species
26737,transitivity,0.21084519842471977,control,FengQ_2015,species
26738,algebraic_connectivity,0.0,control,FengQ_2015,species
26739,assortativity,-0.30875172989096317,control,FengQ_2015,species
26740,Node,205.0,control,FengQ_2015,species
26741,Edge,575.0,control,FengQ_2015,species
26742,density,0.027036263527624834,control,FengQ_2015,species
26743,transitivity,0.19618411638445027,control,FengQ_2015,species
26744,algebraic_connectivity,0.0,control,FengQ_2015,species
26745,assortativity,-0.3020024875488174,control,FengQ_2015,species
26746,Node,230.0,control,FengQ_2015,species
26747,Edge,712.0,control,FengQ_2015,species
26748,density,0.02261316624492911,control,FengQ_2015,species
26749,transitivity,0.29317356109375997,control,FengQ_2015,species
26750,algebraic_connectivity,0.0,control,FengQ_2015,species
26751,assortativity,-0.2917768860760067,control,FengQ_2015,species
26752,Node,387.0,control,FengQ_2015,species
26753,Edge,1689.0,control,FengQ_2015,species
26754,density,0.026475279106858055,control,FengQ_2015,species
26755,transitivity,0.25703107699121575,control,FengQ_2015,species
26756,algebraic_connectivity,0.0,control,FengQ_2015,species
26757,assortativity,-0.30232259857694666,control,FengQ_2015,species
26758,Node,286.0,control,FengQ_2015,species
26759,Edge,1079.0,control,FengQ_2015,species
26760,density,0.025454545454545455,control,FengQ_2015,species
26761,transitivity,0.2161334942170164,control,FengQ_2015,species
26762,algebraic_connectivity,0.0,control,FengQ_2015,species
26763,assortativity,-0.29503605422909646,control,FengQ_2015,species
