,Microhomology,Group
17971,1,Expected
17972,0,HGT_Junction
17973,1,Expected
17974,0,HGT_Junction
17975,10,Expected
17976,13,HGT_Junction
17977,0,Expected
17978,0,HGT_Junction
17979,0,Expected
17980,0,HGT_Junction
17981,0,Expected
17982,0,HGT_Junction
17983,4,Expected
17984,0,HGT_Junction
17985,1,Expected
17986,1,HGT_Junction
17987,0,Expected
17988,0,HGT_Junction
17989,0,Expected
17990,2,HGT_Junction
17991,0,Expected
17992,0,HGT_Junction
17993,0,Expected
17994,1,HGT_Junction
17995,2,Expected
17996,2,HGT_Junction
17997,4,Expected
17998,0,HGT_Junction
17999,1,Expected
18000,0,HGT_Junction
18001,1,Expected
18002,0,HGT_Junction
18003,1,Expected
18004,1,HGT_Junction
18005,2,Expected
18006,2,HGT_Junction
18007,1,Expected
18008,19,HGT_Junction
18009,0,Expected
18010,0,HGT_Junction
18011,11,Expected
18012,2,HGT_Junction
18013,0,Expected
18014,1,HGT_Junction
18015,0,Expected
18016,0,HGT_Junction
18017,0,Expected
18018,0,HGT_Junction
18019,1,Expected
18020,2,HGT_Junction
18021,2,Expected
18022,1,HGT_Junction
18023,0,Expected
18024,17,HGT_Junction
18025,1,Expected
18026,0,HGT_Junction
18027,0,Expected
18028,11,HGT_Junction
18029,8,Expected
18030,0,HGT_Junction
18031,1,Expected
18032,4,HGT_Junction
18033,4,Expected
18034,0,HGT_Junction
18035,1,Expected
18036,0,HGT_Junction
18037,9,Expected
18038,0,HGT_Junction
18039,3,Expected
18040,19,HGT_Junction
18041,1,Expected
18042,1,HGT_Junction
18043,1,Expected
18044,1,HGT_Junction
18045,1,Expected
18046,1,HGT_Junction
18047,1,Expected
18048,0,HGT_Junction
18049,0,Expected
18050,0,HGT_Junction
18051,1,Expected
18052,2,HGT_Junction
18053,0,Expected
18054,1,HGT_Junction
18055,0,Expected
18056,8,HGT_Junction
18057,0,Expected
18058,2,HGT_Junction
18059,0,Expected
18060,1,HGT_Junction
18061,0,Expected
18062,0,HGT_Junction
18063,2,Expected
18064,11,HGT_Junction
18065,0,Expected
18066,1,HGT_Junction
18067,0,Expected
18068,0,HGT_Junction
18069,0,Expected
18070,10,HGT_Junction
18071,5,Expected
18072,4,HGT_Junction
18073,0,Expected
18074,0,HGT_Junction
18075,10,Expected
18076,0,HGT_Junction
18077,2,Expected
18078,1,HGT_Junction
18079,0,Expected
18080,2,HGT_Junction
18081,2,Expected
18082,1,HGT_Junction
18083,4,Expected
18084,0,HGT_Junction
18085,1,Expected
18086,2,HGT_Junction
18087,2,Expected
18088,7,HGT_Junction
18089,9,Expected
18090,4,HGT_Junction
18091,0,Expected
18092,2,HGT_Junction
18093,4,Expected
18094,2,HGT_Junction
18095,1,Expected
18096,11,HGT_Junction
18097,1,Expected
18098,0,HGT_Junction
18099,4,Expected
18100,2,HGT_Junction
18101,0,Expected
18102,0,HGT_Junction
18103,0,Expected
18104,1,HGT_Junction
18105,0,Expected
18106,1,HGT_Junction
18107,11,Expected
18108,0,HGT_Junction
18109,1,Expected
18110,0,HGT_Junction
18111,1,Expected
18112,0,HGT_Junction
18113,0,Expected
18114,3,HGT_Junction
18115,0,Expected
18116,1,HGT_Junction
18117,0,Expected
18118,0,HGT_Junction
18119,0,Expected
18120,0,HGT_Junction
18121,3,Expected
18122,2,HGT_Junction
18123,0,Expected
18124,1,HGT_Junction
18125,0,Expected
18126,0,HGT_Junction
18127,1,Expected
18128,20,HGT_Junction
18129,0,Expected
18130,18,HGT_Junction
18131,0,Expected
18132,1,HGT_Junction
18133,0,Expected
18134,11,HGT_Junction
18135,4,Expected
18136,9,HGT_Junction
18137,0,Expected
18138,5,HGT_Junction
18139,1,Expected
18140,0,HGT_Junction
18141,1,Expected
18142,1,HGT_Junction
18143,1,Expected
18144,0,HGT_Junction
18145,0,Expected
18146,1,HGT_Junction
18147,0,Expected
18148,1,HGT_Junction
18149,0,Expected
18150,2,HGT_Junction
18151,1,Expected
18152,3,HGT_Junction
18153,2,Expected
18154,8,HGT_Junction
18155,0,Expected
18156,1,HGT_Junction
18157,1,Expected
18158,1,HGT_Junction
18159,4,Expected
18160,2,HGT_Junction
18161,0,Expected
18162,2,HGT_Junction
18163,1,Expected
18164,1,HGT_Junction
18165,0,Expected
18166,1,HGT_Junction
18167,0,Expected
18168,1,HGT_Junction
18169,4,Expected
18170,0,HGT_Junction
18171,1,Expected
18172,1,HGT_Junction
18173,1,Expected
18174,0,HGT_Junction
18175,4,Expected
18176,2,HGT_Junction
18177,1,Expected
18178,11,HGT_Junction
18179,0,Expected
18180,0,HGT_Junction
18181,1,Expected
18182,4,HGT_Junction
18183,2,Expected
18184,0,HGT_Junction
18185,1,Expected
18186,4,HGT_Junction
18187,0,Expected
18188,7,HGT_Junction
18189,0,Expected
18190,0,HGT_Junction
18191,3,Expected
18192,9,HGT_Junction
18193,0,Expected
18194,7,HGT_Junction
18195,2,Expected
18196,0,HGT_Junction
18197,3,Expected
18198,0,HGT_Junction
18199,4,Expected
18200,0,HGT_Junction
18201,0,Expected
18202,9,HGT_Junction
18203,0,Expected
18204,8,HGT_Junction
18205,1,Expected
18206,2,HGT_Junction
18207,0,Expected
18208,2,HGT_Junction
18209,0,Expected
18210,2,HGT_Junction
18211,0,Expected
18212,0,HGT_Junction
18213,6,Expected
18214,2,HGT_Junction
18215,6,Expected
18216,8,HGT_Junction
18217,7,Expected
18218,1,HGT_Junction
18219,0,Expected
18220,0,HGT_Junction
18221,0,Expected
18222,9,HGT_Junction
18223,0,Expected
18224,0,HGT_Junction
18225,4,Expected
18226,15,HGT_Junction
18227,0,Expected
18228,2,HGT_Junction
18229,1,Expected
18230,2,HGT_Junction
18231,1,Expected
18232,0,HGT_Junction
18233,4,Expected
18234,0,HGT_Junction
18235,4,Expected
18236,5,HGT_Junction
18237,1,Expected
18238,0,HGT_Junction
18239,1,Expected
18240,1,HGT_Junction
18241,0,Expected
18242,1,HGT_Junction
18243,0,Expected
18244,2,HGT_Junction
18245,0,Expected
18246,2,HGT_Junction
18247,1,Expected
18248,1,HGT_Junction
18249,0,Expected
18250,1,HGT_Junction
18251,4,Expected
18252,2,HGT_Junction
18253,0,Expected
18254,4,HGT_Junction
18255,0,Expected
18256,1,HGT_Junction
18257,0,Expected
18258,3,HGT_Junction
18259,1,Expected
18260,20,HGT_Junction
18261,5,Expected
18262,17,HGT_Junction
18263,2,Expected
18264,4,HGT_Junction
18265,1,Expected
18266,0,HGT_Junction
18267,0,Expected
18268,13,HGT_Junction
18269,1,Expected
18270,20,HGT_Junction
18271,1,Expected
18272,0,HGT_Junction
18273,0,Expected
18274,1,HGT_Junction
18275,0,Expected
18276,1,HGT_Junction
18277,4,Expected
18278,1,HGT_Junction
18279,0,Expected
18280,1,HGT_Junction
18281,0,Expected
18282,0,HGT_Junction
18283,1,Expected
18284,1,HGT_Junction
18285,1,Expected
18286,20,HGT_Junction
18287,1,Expected
18288,0,HGT_Junction
18289,1,Expected
18290,0,HGT_Junction
18291,1,Expected
18292,8,HGT_Junction
18293,0,Expected
18294,3,HGT_Junction
18295,0,Expected
18296,0,HGT_Junction
18297,5,Expected
18298,1,HGT_Junction
18299,0,Expected
18300,1,HGT_Junction
18301,2,Expected
18302,1,HGT_Junction
18303,17,Expected
18304,0,HGT_Junction
18305,1,Expected
18306,2,HGT_Junction
18307,0,Expected
18308,0,HGT_Junction
18309,1,Expected
18310,6,HGT_Junction
18311,2,Expected
18312,1,HGT_Junction
18313,0,Expected
18314,4,HGT_Junction
18315,1,Expected
18316,12,HGT_Junction
18317,1,Expected
18318,1,HGT_Junction
18319,2,Expected
18320,2,HGT_Junction
18321,0,Expected
18322,1,HGT_Junction
18323,0,Expected
18324,0,HGT_Junction
18325,1,Expected
18326,4,HGT_Junction
18327,1,Expected
18328,0,HGT_Junction
18329,1,Expected
18330,0,HGT_Junction
18331,2,Expected
18332,4,HGT_Junction
18333,1,Expected
18334,1,HGT_Junction
18335,2,Expected
18336,1,HGT_Junction
18337,0,Expected
18338,0,HGT_Junction
18339,0,Expected
18340,0,HGT_Junction
18341,4,Expected
18342,0,HGT_Junction
18343,0,Expected
18344,5,HGT_Junction
18345,0,Expected
18346,12,HGT_Junction
18347,3,Expected
18348,1,HGT_Junction
18349,1,Expected
18350,1,HGT_Junction
18351,1,Expected
18352,1,HGT_Junction
18353,1,Expected
18354,0,HGT_Junction
18355,0,Expected
18356,1,HGT_Junction
18357,4,Expected
18358,3,HGT_Junction
18359,0,Expected
18360,0,HGT_Junction
18361,3,Expected
18362,1,HGT_Junction
18363,0,Expected
18364,4,HGT_Junction
18365,1,Expected
18366,2,HGT_Junction
18367,0,Expected
18368,2,HGT_Junction
18369,1,Expected
18370,20,HGT_Junction
18371,2,Expected
18372,1,HGT_Junction
18373,2,Expected
18374,0,HGT_Junction
18375,1,Expected
18376,1,HGT_Junction
18377,1,Expected
18378,20,HGT_Junction
18379,2,Expected
18380,0,HGT_Junction
18381,1,Expected
18382,1,HGT_Junction
18383,1,Expected
18384,1,HGT_Junction
18385,0,Expected
18386,0,HGT_Junction
18387,1,Expected
18388,4,HGT_Junction
18389,0,Expected
18390,0,HGT_Junction
18391,1,Expected
18392,20,HGT_Junction
18393,1,Expected
18394,0,HGT_Junction
18395,1,Expected
18396,1,HGT_Junction
18397,3,Expected
18398,2,HGT_Junction
18399,1,Expected
18400,1,HGT_Junction
18401,0,Expected
18402,2,HGT_Junction
18403,1,Expected
18404,0,HGT_Junction
18405,1,Expected
18406,1,HGT_Junction
18407,0,Expected
18408,0,HGT_Junction
18409,0,Expected
18410,1,HGT_Junction
18411,0,Expected
18412,0,HGT_Junction
18413,1,Expected
18414,20,HGT_Junction
18415,0,Expected
18416,14,HGT_Junction
18417,0,Expected
18418,1,HGT_Junction
18419,0,Expected
18420,0,HGT_Junction
18421,1,Expected
18422,15,HGT_Junction
18423,0,Expected
18424,1,HGT_Junction
18425,1,Expected
18426,18,HGT_Junction
18427,0,Expected
18428,0,HGT_Junction
18429,0,Expected
18430,14,HGT_Junction
18431,0,Expected
18432,0,HGT_Junction
18433,0,Expected
18434,1,HGT_Junction
18435,1,Expected
18436,18,HGT_Junction
18437,1,Expected
18438,2,HGT_Junction
18439,1,Expected
18440,0,HGT_Junction
18441,0,Expected
18442,1,HGT_Junction
18443,4,Expected
18444,7,HGT_Junction
18445,4,Expected
18446,2,HGT_Junction
18447,2,Expected
18448,4,HGT_Junction
18449,0,Expected
18450,2,HGT_Junction
18451,0,Expected
18452,3,HGT_Junction
18453,1,Expected
18454,1,HGT_Junction
18455,4,Expected
18456,0,HGT_Junction
18457,0,Expected
18458,1,HGT_Junction
18459,1,Expected
18460,0,HGT_Junction
18461,1,Expected
18462,0,HGT_Junction
18463,1,Expected
18464,3,HGT_Junction
18465,1,Expected
18466,2,HGT_Junction
18467,0,Expected
18468,0,HGT_Junction
18469,1,Expected
18470,2,HGT_Junction
18471,2,Expected
18472,0,HGT_Junction
18473,0,Expected
18474,0,HGT_Junction
18475,0,Expected
18476,3,HGT_Junction
18477,1,Expected
18478,2,HGT_Junction
18479,1,Expected
18480,5,HGT_Junction
18481,0,Expected
18482,1,HGT_Junction
18483,1,Expected
18484,1,HGT_Junction
18485,1,Expected
18486,0,HGT_Junction
18487,0,Expected
18488,13,HGT_Junction
18489,3,Expected
18490,1,HGT_Junction
18491,1,Expected
18492,0,HGT_Junction
18493,4,Expected
18494,1,HGT_Junction
18495,1,Expected
18496,1,HGT_Junction
18497,1,Expected
18498,0,HGT_Junction
18499,0,Expected
18500,1,HGT_Junction
18501,0,Expected
18502,1,HGT_Junction
18503,1,Expected
18504,2,HGT_Junction
18505,4,Expected
18506,3,HGT_Junction
18507,3,Expected
18508,0,HGT_Junction
18509,1,Expected
18510,1,HGT_Junction
18511,3,Expected
18512,20,HGT_Junction
18513,8,Expected
18514,8,HGT_Junction
18515,0,Expected
18516,1,HGT_Junction
18517,0,Expected
18518,20,HGT_Junction
18519,1,Expected
18520,0,HGT_Junction
18521,0,Expected
18522,1,HGT_Junction
18523,0,Expected
18524,5,HGT_Junction
18525,0,Expected
18526,0,HGT_Junction
18527,19,Expected
18528,2,HGT_Junction
18529,2,Expected
18530,1,HGT_Junction
18531,1,Expected
18532,4,HGT_Junction
18533,0,Expected
18534,2,HGT_Junction
18535,4,Expected
18536,0,HGT_Junction
18537,1,Expected
18538,0,HGT_Junction
18539,2,Expected
18540,1,HGT_Junction
18541,1,Expected
18542,0,HGT_Junction
18543,0,Expected
18544,0,HGT_Junction
18545,1,Expected
18546,2,HGT_Junction
18547,1,Expected
18548,0,HGT_Junction
18549,0,Expected
18550,1,HGT_Junction
18551,17,Expected
18552,1,HGT_Junction
18553,0,Expected
18554,3,HGT_Junction
18555,1,Expected
18556,15,HGT_Junction
18557,1,Expected
18558,1,HGT_Junction
18559,1,Expected
18560,0,HGT_Junction
18561,1,Expected
18562,14,HGT_Junction
18563,3,Expected
18564,1,HGT_Junction
18565,2,Expected
18566,0,HGT_Junction
18567,0,Expected
18568,18,HGT_Junction
18569,3,Expected
18570,1,HGT_Junction
18571,1,Expected
18572,4,HGT_Junction
18573,0,Expected
18574,0,HGT_Junction
18575,0,Expected
18576,2,HGT_Junction
18577,11,Expected
18578,7,HGT_Junction
18579,1,Expected
18580,0,HGT_Junction
18581,0,Expected
18582,0,HGT_Junction
18583,2,Expected
18584,8,HGT_Junction
18585,0,Expected
18586,1,HGT_Junction
18587,0,Expected
18588,5,HGT_Junction
18589,2,Expected
18590,0,HGT_Junction
18591,0,Expected
18592,11,HGT_Junction
18593,0,Expected
18594,0,HGT_Junction
18595,1,Expected
18596,1,HGT_Junction
18597,0,Expected
18598,1,HGT_Junction
18599,0,Expected
18600,4,HGT_Junction
18601,0,Expected
18602,1,HGT_Junction
18603,1,Expected
18604,2,HGT_Junction
18605,1,Expected
18606,1,HGT_Junction
18607,5,Expected
18608,0,HGT_Junction
18609,1,Expected
18610,0,HGT_Junction
18611,1,Expected
18612,1,HGT_Junction
18613,0,Expected
18614,20,HGT_Junction
18615,1,Expected
18616,1,HGT_Junction
18617,1,Expected
18618,5,HGT_Junction
18619,1,Expected
18620,0,HGT_Junction
18621,1,Expected
18622,2,HGT_Junction
18623,2,Expected
18624,0,HGT_Junction
18625,0,Expected
18626,6,HGT_Junction
18627,1,Expected
18628,4,HGT_Junction
18629,1,Expected
18630,0,HGT_Junction
18631,1,Expected
18632,1,HGT_Junction
18633,8,Expected
18634,0,HGT_Junction
18635,0,Expected
18636,1,HGT_Junction
18637,1,Expected
18638,1,HGT_Junction
18639,2,Expected
18640,0,HGT_Junction
18641,1,Expected
18642,1,HGT_Junction
18643,2,Expected
18644,11,HGT_Junction
18645,4,Expected
18646,1,HGT_Junction
18647,1,Expected
18648,1,HGT_Junction
18649,2,Expected
18650,16,HGT_Junction
18651,1,Expected
18652,2,HGT_Junction
18653,0,Expected
18654,0,HGT_Junction
18655,0,Expected
18656,3,HGT_Junction
18657,0,Expected
18658,0,HGT_Junction
18659,2,Expected
18660,11,HGT_Junction
18661,0,Expected
18662,1,HGT_Junction
18663,1,Expected
18664,1,HGT_Junction
18665,0,Expected
18666,4,HGT_Junction
18667,4,Expected
18668,0,HGT_Junction
18669,0,Expected
18670,1,HGT_Junction
18671,8,Expected
18672,1,HGT_Junction
18673,1,Expected
18674,5,HGT_Junction
18675,1,Expected
18676,1,HGT_Junction
18677,0,Expected
18678,17,HGT_Junction
18679,0,Expected
18680,0,HGT_Junction
18681,0,Expected
18682,1,HGT_Junction
18683,2,Expected
18684,0,HGT_Junction
18685,1,Expected
18686,0,HGT_Junction
18687,6,Expected
18688,3,HGT_Junction
18689,0,Expected
18690,1,HGT_Junction
18691,2,Expected
18692,1,HGT_Junction
18693,1,Expected
18694,19,HGT_Junction
18695,0,Expected
18696,0,HGT_Junction
18697,1,Expected
18698,13,HGT_Junction
18699,2,Expected
18700,15,HGT_Junction
18701,0,Expected
18702,1,HGT_Junction
18703,1,Expected
18704,1,HGT_Junction
18705,5,Expected
18706,11,HGT_Junction
18707,20,Expected
18708,3,HGT_Junction
18709,3,Expected
18710,2,HGT_Junction
18711,0,Expected
18712,0,HGT_Junction
18713,1,Expected
18714,0,HGT_Junction
18715,0,Expected
18716,0,HGT_Junction
18717,2,Expected
18718,1,HGT_Junction
18719,0,Expected
18720,1,HGT_Junction
18721,5,Expected
18722,1,HGT_Junction
18723,0,Expected
18724,1,HGT_Junction
18725,2,Expected
18726,1,HGT_Junction
18727,1,Expected
18728,0,HGT_Junction
18729,2,Expected
18730,2,HGT_Junction
18731,1,Expected
18732,1,HGT_Junction
18733,0,Expected
18734,2,HGT_Junction
18735,0,Expected
18736,3,HGT_Junction
18737,1,Expected
18738,5,HGT_Junction
18739,0,Expected
18740,1,HGT_Junction
18741,7,Expected
18742,0,HGT_Junction
18743,10,Expected
18744,1,HGT_Junction
18745,1,Expected
18746,4,HGT_Junction
18747,1,Expected
18748,0,HGT_Junction
18749,0,Expected
18750,0,HGT_Junction
18751,0,Expected
18752,1,HGT_Junction
18753,1,Expected
18754,4,HGT_Junction
18755,0,Expected
18756,0,HGT_Junction
18757,0,Expected
18758,2,HGT_Junction
18759,1,Expected
18760,1,HGT_Junction
18761,1,Expected
18762,0,HGT_Junction
18763,5,Expected
18764,1,HGT_Junction
18765,1,Expected
18766,2,HGT_Junction
18767,2,Expected
18768,5,HGT_Junction
18769,0,Expected
18770,11,HGT_Junction
18771,1,Expected
18772,1,HGT_Junction
18773,1,Expected
18774,1,HGT_Junction
18775,2,Expected
18776,19,HGT_Junction
18777,0,Expected
18778,2,HGT_Junction
18779,0,Expected
18780,0,HGT_Junction
18781,1,Expected
18782,1,HGT_Junction
18783,8,Expected
18784,0,HGT_Junction
18785,6,Expected
18786,1,HGT_Junction
18787,0,Expected
18788,1,HGT_Junction
18789,2,Expected
18790,1,HGT_Junction
18791,7,Expected
18792,1,HGT_Junction
18793,1,Expected
18794,2,HGT_Junction
18795,1,Expected
18796,0,HGT_Junction
18797,1,Expected
18798,1,HGT_Junction
18799,0,Expected
18800,0,HGT_Junction
18801,1,Expected
18802,1,HGT_Junction
18803,0,Expected
18804,1,HGT_Junction
18805,0,Expected
18806,1,HGT_Junction
18807,1,Expected
18808,1,HGT_Junction
18809,0,Expected
18810,0,HGT_Junction
18811,3,Expected
18812,1,HGT_Junction
18813,1,Expected
18814,4,HGT_Junction
18815,5,Expected
18816,16,HGT_Junction
18817,1,Expected
18818,0,HGT_Junction
18819,2,Expected
18820,0,HGT_Junction
18821,4,Expected
18822,0,HGT_Junction
18823,0,Expected
18824,1,HGT_Junction
18825,0,Expected
18826,1,HGT_Junction
18827,1,Expected
18828,11,HGT_Junction
18829,1,Expected
18830,0,HGT_Junction
18831,8,Expected
18832,6,HGT_Junction
18833,1,Expected
18834,1,HGT_Junction
18835,0,Expected
18836,5,HGT_Junction
18837,2,Expected
18838,0,HGT_Junction
18839,1,Expected
18840,0,HGT_Junction
18841,0,Expected
18842,1,HGT_Junction
18843,5,Expected
18844,4,HGT_Junction
18845,0,Expected
18846,1,HGT_Junction
18847,1,Expected
18848,1,HGT_Junction
18849,0,Expected
18850,0,HGT_Junction
18851,2,Expected
18852,19,HGT_Junction
18853,0,Expected
18854,0,HGT_Junction
18855,0,Expected
18856,3,HGT_Junction
18857,0,Expected
18858,0,HGT_Junction
18859,1,Expected
18860,1,HGT_Junction
18861,2,Expected
18862,1,HGT_Junction
18863,0,Expected
18864,0,HGT_Junction
18865,0,Expected
18866,2,HGT_Junction
18867,1,Expected
18868,5,HGT_Junction
18869,0,Expected
18870,0,HGT_Junction
18871,3,Expected
18872,0,HGT_Junction
18873,0,Expected
18874,2,HGT_Junction
18875,0,Expected
18876,0,HGT_Junction
18877,0,Expected
18878,4,HGT_Junction
18879,0,Expected
18880,1,HGT_Junction
18881,1,Expected
18882,3,HGT_Junction
18883,1,Expected
18884,2,HGT_Junction
18885,0,Expected
18886,0,HGT_Junction
18887,4,Expected
18888,0,HGT_Junction
18889,3,Expected
18890,0,HGT_Junction
18891,1,Expected
18892,0,HGT_Junction
18893,1,Expected
18894,1,HGT_Junction
18895,8,Expected
18896,0,HGT_Junction
18897,0,Expected
18898,4,HGT_Junction
18899,0,Expected
18900,0,HGT_Junction
18901,5,Expected
18902,20,HGT_Junction
18903,2,Expected
18904,1,HGT_Junction
18905,0,Expected
18906,1,HGT_Junction
18907,2,Expected
18908,1,HGT_Junction
18909,1,Expected
18910,5,HGT_Junction
18911,1,Expected
18912,1,HGT_Junction
18913,3,Expected
18914,8,HGT_Junction
18915,0,Expected
18916,20,HGT_Junction
18917,4,Expected
18918,0,HGT_Junction
18919,9,Expected
18920,11,HGT_Junction
18921,1,Expected
18922,0,HGT_Junction
18923,0,Expected
18924,1,HGT_Junction
18925,0,Expected
18926,2,HGT_Junction
18927,1,Expected
18928,6,HGT_Junction
18929,1,Expected
18930,7,HGT_Junction
18931,2,Expected
18932,2,HGT_Junction
18933,4,Expected
18934,0,HGT_Junction
18935,0,Expected
18936,2,HGT_Junction
18937,0,Expected
18938,0,HGT_Junction
18939,1,Expected
18940,2,HGT_Junction
18941,0,Expected
18942,0,HGT_Junction
18943,2,Expected
18944,0,HGT_Junction
18945,0,Expected
18946,4,HGT_Junction
18947,0,Expected
18948,0,HGT_Junction
18949,4,Expected
18950,0,HGT_Junction
18951,0,Expected
18952,1,HGT_Junction
18953,0,Expected
18954,4,HGT_Junction
18955,1,Expected
18956,0,HGT_Junction
18957,5,Expected
18958,18,HGT_Junction
18959,1,Expected
18960,1,HGT_Junction
18961,9,Expected
18962,0,HGT_Junction
18963,0,Expected
18964,15,HGT_Junction
18965,0,Expected
18966,7,HGT_Junction
18967,2,Expected
18968,1,HGT_Junction
18969,0,Expected
18970,0,HGT_Junction
18971,0,Expected
18972,0,HGT_Junction
18973,0,Expected
18974,0,HGT_Junction
18975,2,Expected
18976,1,HGT_Junction
18977,1,Expected
18978,1,HGT_Junction
18979,1,Expected
18980,2,HGT_Junction
18981,1,Expected
18982,1,HGT_Junction
18983,0,Expected
18984,2,HGT_Junction
18985,3,Expected
18986,18,HGT_Junction
18987,9,Expected
18988,4,HGT_Junction
18989,0,Expected
18990,3,HGT_Junction
18991,4,Expected
18992,7,HGT_Junction
18993,1,Expected
18994,4,HGT_Junction
18995,0,Expected
18996,0,HGT_Junction
18997,1,Expected
18998,0,HGT_Junction
18999,4,Expected
19000,2,HGT_Junction
19001,0,Expected
19002,1,HGT_Junction
19003,0,Expected
19004,3,HGT_Junction
19005,2,Expected
19006,1,HGT_Junction
19007,1,Expected
19008,1,HGT_Junction
19009,0,Expected
19010,1,HGT_Junction
19011,0,Expected
19012,0,HGT_Junction
19013,0,Expected
19014,2,HGT_Junction
19015,1,Expected
19016,1,HGT_Junction
19017,3,Expected
19018,16,HGT_Junction
19019,0,Expected
19020,9,HGT_Junction
19021,2,Expected
19022,1,HGT_Junction
19023,3,Expected
19024,0,HGT_Junction
19025,3,Expected
19026,4,HGT_Junction
19027,4,Expected
19028,1,HGT_Junction
19029,0,Expected
19030,20,HGT_Junction
19031,1,Expected
19032,1,HGT_Junction
19033,8,Expected
19034,1,HGT_Junction
19035,8,Expected
19036,1,HGT_Junction
19037,0,Expected
19038,1,HGT_Junction
19039,0,Expected
19040,1,HGT_Junction
19041,0,Expected
19042,0,HGT_Junction
19043,0,Expected
19044,3,HGT_Junction
19045,2,Expected
19046,1,HGT_Junction
19047,0,Expected
19048,1,HGT_Junction
19049,5,Expected
19050,0,HGT_Junction
19051,2,Expected
19052,0,HGT_Junction
19053,0,Expected
19054,0,HGT_Junction
19055,2,Expected
19056,0,HGT_Junction
19057,1,Expected
19058,0,HGT_Junction
19059,1,Expected
19060,1,HGT_Junction
19061,4,Expected
